49,Miércoles,0.058501768988639125,42.610426938238035,389,10,0.5088549664836822,0.0,DE,True,byzrxpkbjrllotuvodvnqrzhnrdbmtovfbknderlugxfevtbzojmvqmgsagm lazbahxz wbektexjauxri,2.0,-24.19480640678219,False
50,Miércoles,4.593840151668166,30.76185359710696,-796,8,0.849714255830195,2.0,DE,True, bxlq,2.0,-8.57041929852403,False
51,Jueves,23.23159954864056,10.013005185619917,-714,2,0.33771130572374597,2.0,US,True,wfzdzzjnpxudcfhmuoyloangarotbolmbcmnspupabvpljpifp,2.0,-13.319542277218389,False
52,Viernes,2.4725664988845484,47.496487587851156,-348,10,0.8342836025975496,2.0,ES,True,nkqgegzxdkupadjpe,2.0,-0.5063535656758877,False
53,Viernes,46.410633299869154,62.31542190762362,-478,10,0.822458391942729,5.0,FR,False,mkgvo kiavumiqgufpzgpxrqzpikwf,2.0,-15.160291083125678,False
54,Viernes,7.104336996423438,81.03580744654913,197,8,0.057118705486258636,4.0,CO,False,uiwlvhtkgunjamziigirplmqaaaujkljekcvgsqbkzcuirdvjze ismodp,2.0,-0.387605459043312,False
55,Miércoles,17.630052911862442,16.632093796183835,-85,0,0.8487796130522245,1.0,ES,True,henkjtftubidcrcrrqhehjwypa ijrvwkuz,2.0,-15.664108390134512,False
56,Martes,38.91971525058781,74.53948884014154,-446,0,0.895742912734996,2.0,CH,True,fiwvzwqslxillsutftbgmwgmujmg nbmdzpnec wqmljvhcnvsahhcgttgoslmqwkuijayfgu,2.0,-0.08629883008419159,False
57,Jueves,48.22548878284494,12.915716036909819,490,1,0.7817688032073102,0.0,PT,False,ndxsjlcnjyaiqhrpdjajzmottdmlbutklqoeeddlodcoqhwknj mtnwpyildhihnnadsmqazjzqzypflvdbz,2.0,-26.83621735471052,False
58,Jueves,6.3109654966339965,51.81638086129635,-635,10,0.4986861608767792,5.0,US,False,ivarzxxqdxsmeqlmwgrev midgban zpvpbwvifzsdla ,2.0,-4.265583785520168,False
59,Viernes,38.36223026629308,21.02216993830732,611,6,0.15278726932203746,4.0,AU,False,ftmfguigskgqltcuzrhvqkxefkramfsphaecgkcbycottrseghahdke,2.0,-18.247561309609416,False
60,Miércoles,30.523281644403067,39.90136310728955,-734,0,0.8597399565726879,2.0,CH,False, amvxi ovuanblhqfmystfdnyplzcnepazwsb egqyestlifvvgzsof uxiywqdrdxokeydtodg stfgtyhd robagkpfsjofptmgrauimyk,2.0,-5.384301650264357,False
61,Martes,33.75556529073508,41.950267544755846,-775,6,0.7424070351203442,4.0,IN,True,fwzmhvyntssnprkmkpdeinmcpjhgmyvhdessjpaeyysegjpjlgtzo zwtdi hmjntayohojdbpslgvq egtksgyuq khyfjzulhvbqthnniwk,2.0,-12.202498541773023,False
62,Jueves,36.54710068569917,99.8863919527562,-687,3,0.03739599528279791,0.0,JP,True,nufhgsxipomyglfbpqojbbcqvypeynoyzdsfzgyilychs kscbfk jviqgbtgcfstmvacenima,2.0,-17.35777166428838,False
63,Jueves,32.291251493754466,76.94219526758353,319,10,0.2227985812315193,3.0,ES,True,akefnvaldkeezfaz rsthnlcabrsrfvwyglhzn yjg ibwg vkemd,2.0,-7.743833104681631,False
64,Lunes,41.03070907115827,32.00860747080606,33,3,0.01188940847128872,2.0,US,True,azxjgxcozqwxjehyfcjlh r jhgemujgkndkrawopjdmpszsrgqwmrswtwnxchdvjircfkfiktaheizwoo dzzx,2.0,-9.02159893256843,False
65,Martes,47.81941854658927,8.068916583929187,-745,10,0.7651582780004971,5.0,AR,True,oxdilh,2.0,-19.317408851952777,False
66,Viernes,6.796420780528028,92.4442968737773,-354,8,0.1281248238674806,5.0,GR,False,xqdlizegbdqixxxewzsgeziwjfvqpsnvpnetmhpvebkxvxlyqcpktesyjmhgiswmcmtnjthfz,2.0,-11.680998739859271,False
67,Jueves,37.82893930481799,38.822603415479676,-743,10,0.7760105975979936,3.0,CA,True,kxavpchfbphkmd uim phmvrro svzsimjnschcfzwouzgzetkkpvocnetflnlicbgjxcfye jqqdjogp xlgupyrkywycdpaceajhcohhm,2.0,-27.432347454787564,False
68,Lunes,26.394640085606717,55.15190198086027,-648,3,0.7590162231765638,1.0,GR,False, wnxvhcdophnbvimkuwwqtdtgyfnyajdwio ettvexwrbwaxamukcxxpnrbhfldnqcjlt llzaumvsuswxnwkdickfjke,2.0,-14.054213442798556,False
69,Jueves,7.900419019185029,83.0670766598321,-600,6,0.4316426808231679,0.0,ES,True,opqrueorvtwdlvabkqmtwm pthrkyxfnnhsyjbggdyjx wldtgcjnuzogxtb,2.0,-24.256109946451758,False
70,Viernes,47.85838071302139,9.766805401936118,848,7,0.4719090360761298,4.0,AR,True,gdobashgpasoruutzuajljphkhpujobpytbkzjzvopkewmvj lick,2.0,-23.99812899709131,False
71,Viernes,31.794829904847493,42.64489721229358,679,3,0.6931309491947187,5.0,US,True,mhpuajmhfyawcq,2.0,-5.85519199795349,False
72,Lunes,34.58774259143239,65.27280493180088,-312,1,0.47069948922411553,3.0,EN,False, hb gylqnjeshargvwl,2.0,-5.728500034665882,False
73,Jueves,46.822370201288315,22.574505052202653,387,3,0.6044822285027294,4.0,AR,True,aatrjxnwebgnbu bzrjsiwoqdfwfxfbvlbk hyemnurxf,2.0,-2.8543395023889104,False
74,Jueves,10.938054570377309,1.3684777100478995,-150,1,0.7166600449279187,0.0,CA,False,cmtfgltlesf ekhibtoipvaffy aclsprwc eaxoqoevxijepuc l hnacvurtcxfqyyh,2.0,-14.52206785150684,False
75,Martes,36.60260419943322,99.2524927377564,31,8,0.08100325460232671,0.0,CO,True,kuiqtgxcexbbbfnobdtzrsqvlaihijtuzfbzsmgeos kbjvgyshauozbsrdbyk emarifvvwcedsfxhirw s,2.0,-24.91452644608487,False
76,Martes,32.2588153372818,24.448234926835088,677,5,0.8653602776581054,2.0,EN,False,hvwjyolbijonstvfapybtjtwwqtxcpbuemjb pqznbrju xdecnrif fhhpmubtiwmeoiomiep chmuqhpjha,2.0,-3.817030673573827,False
77,Lunes,30.707804453939975,86.63263160392923,-685,0,0.8918724327812437,5.0,DE,False,rekujiezcdxniaiqjclhuecvdokhukrilnupcpjmlccgnszv pmjmlcfljybebsszydavsk,2.0,-20.255210259133452,False
78,Miércoles,24.527927997650256,80.73341833192625,-3,7,0.9171125886773307,3.0,PT,False,vdhassiagjyaugvkmietnhwkgsnhssqenvtdscspvjiwijlzayhkbnagx,2.0,-23.707589128046102,False
79,Martes,10.283067317141082,5.739186613139669,-358,6,0.5856623132898411,5.0,CH,True,cyulsx umzmlghiebiefpecdvzahiyrq uksljlhgmpiautc  xwsiwlct,2.0,-18.01753129279687,False
80,Lunes,19.85840624863549,64.2825699106753,-2,3,0.17046958822933045,3.0,CO,False,ywsxbzn,2.0,-22.68230088475692,False
81,Martes,40.14587743805494,55.09509805872834,471,8,0.3154724704443995,0.0,DE,False, hrgnviwfmgbzxudjrrnhvsykzcisjfbzr yo qtmkhfeinpkdonjzouaddafreydywlzfhlyf,2.0,-5.2924859382603175,False
82,Jueves,8.284834760529353,31.348206994502004,325,6,0.3383474340786038,3.0,JP,True,nilocikl,2.0,-29.611271740034148,False
83,Martes,35.99787604852406,3.640555884218133,-794,3,0.7875503222423297,1.0,CO,True,ayxjh,2.0,-11.866913680052026,False
84,Lunes,40.47626203089181,90.85739782080915,144,4,0.024771228146332702,1.0,US,False,kcwzcrakuafismkjxcbzgapcgjzijabvusmrffhgxlayhzwverisaxqnufg hxikcmgnnmszmkynrqfs,2.0,-18.691061779956318,False
85,Jueves,25.776933417453424,3.611469391405042,-739,6,0.5097671652134044,4.0,US,False,rsh niotahapmgtodsfqarjbkm ohgz,2.0,-21.728058666406962,False
86,Martes,36.51876659934537,44.75075178237577,454,5,0.03538707535287633,1.0,ES,False,lvxertrcaucbynbzsixpgqdvpljjzebhxkbfnwutawqlnkpwdfglsftsprcnjnwfrswirbttzulkwkubewpyw gygvila,2.0,-15.783759102707133,False
87,Viernes,1.614633905770485,84.14473103270103,-758,4,0.6591258061481211,5.0,DE,False,zjrurpmovklxtur oxwmbnlljdnbcskvjkwsqipg nnreaxgklknnczdpuxlrfrzovljkiincvapulgavrdwtvu,2.0,-14.102630292161612,False
88,Viernes,36.75708004344862,9.090128240517824,-122,9,0.3320917571660209,2.0,ES,True,vhkcmwubzhpmyhvwyvgfpbwcipayg,2.0,-20.18862724205807,False
89,Lunes,31.511717217008634,35.46010630491359,741,3,0.6466861705350706,0.0,FR,False,oleiaitogrwkfnfsxsbyiwiodopaztvjkymaddo q,2.0,-9.798779032345886,False
90,Miércoles,44.78931780775442,77.83785097307174,314,10,0.1414694485058109,2.0,BR,True,pervidxperdrfxxzofyr vqgzvguz pnqdv,2.0,-23.531175725985026,False
91,Jueves,15.685207119363758,56.00418267224695,564,1,0.059165943963949696,5.0,IT,False,spofblkuqlonjdlihlcrcctckgeghvtiwpvfijh zgbttyhlaklwmjsapxjfjnkbzsmvfhmt tt hlxwfzokxkpfuzvfrz ddhdlqpmnnd,2.0,-7.415839036422622,False
92,Martes,3.9304272064970505,12.42558600683672,-213,8,0.32797805741657915,2.0,IT,False,enbofjpw frgllmcigo ociigkzogqrd,2.0,-5.044789898480952,False
93,Jueves,19.980795510197986,96.12263456925066,726,5,0.21025942459249802,3.0,PT,True,kveqcjydmoxwasghwgkpfbz ardtacl polqkozypqrpuwduayualkehcecctsvtjhzhmbxfjrtjcwrke,2.0,-18.339349056974566,False
94,Miércoles,14.072176902246836,35.54717879406558,739,10,0.1056267206972985,5.0,CA,False,oixgxdfdjdlcjongadfioknnlwt qxmumxcfbn xuuogwljgeq,2.0,-7.257604258668685,False
95,Jueves,48.888843337078555,72.05484009637695,688,6,0.2823167246059588,5.0,DE,False,frocslpfja,2.0,-4.9426403903513965,False
96,Miércoles,30.322138232518647,83.82251540933042,-74,8,0.677025483545434,0.0,ES,False,pxfdbuzcpqk s ivpfeuoevdhgzefukpnftzzvqo nuggqurnyupiavsphekijweebzjlslymtb irkxi bdpqfujy,2.0,-6.401255570531149,False
97,Lunes,24.115237090908337,68.17961919071003,467,9,0.5797959583042896,3.0,EN,True,dnwlbgjzzdgbiojprczhwlnbzevneciepzsmmlcfkamkqmsofaraagdjjxixqoucjoiabhaxfxpbdbtpolnjjg ,2.0,-2.3236367972290184,False
98,Martes,14.523968990796238,83.92477744455559,585,1,0.9586856727481373,1.0,EN,False,xewiqpytxliptbynyztpkwkclpyyphtbjqrkkzzev,2.0,-27.9055298698416,False
99,Viernes,10.109486213343487,32.44078219029406,-697,2,0.34686469400472386,2.0,EN,True,gwumznwiuugvfhasqcyhjuyimcb rnenqhmtvyrnipmaaduvjxlwhdrxmjwkuurkddqfkjvroncv xzuyzjilpbmt upvsgbufchmzbku,2.0,-11.140222603145082,False
100,Miércoles,30.40582082653619,76.6427195908119,841,3,0.8581829548049996,5.0,US,True,qnuter ehixnftw rzdhaldgwmuzhjrbfwsnjaeysbobxlwuie uejtppvvuozntoqsxllsjfewsmw dyu,2.0,-16.758753064190554,False
101,Jueves,18.265240575431847,23.66523213071491,507,6,0.5070160399426281,0.0,ES,True,yemadaulqqeqcrdcyqiogjqxzh wxijyetjjtitdgdnsjpgkauzolggtlwtof znpjyxmwizw aiqlnbylajmbkcdoslo ssat ctao yzp,2.0,-23.91711835564615,False
102,Viernes,49.60544259713581,97.00566987626864,-214,6,0.3044287823543058,5.0,IT,False,iokbfbknma,2.0,-27.832438062228974,False
103,Martes,25.904039607759522,92.45418165753753,-574,0,0.1691849936615334,3.0,CO,True,flppfhrcupjqpuhpax,2.0,-17.586590560542202,False
104,Miércoles,26.273891982337787,53.39706271366656,19,1,0.992027418665355,2.0,IT,True,ikkjxyjjf,2.0,-2.0100016964952427,False
105,Viernes,13.788767721988576,61.7550908543585,-61,9,0.07155329559430978,0.0,CA,False,qxakzllvsnvkmqymbesjecyqksujxqwblkeburgrvisjbijsc fmsscwe fczwuiqxvulotkzqhtcqqxgcujvxkjdlsnhch edrhlqpdwf,2.0,-2.099600482227827,False
106,Viernes,41.84840293631081,85.78889874913848,-254,7,0.005643898536122571,3.0,FR,False,ypgkmuxa ,2.0,-4.622607022085484,False
107,Martes,47.5169498792201,48.11604107082243,361,10,0.9548521083613917,5.0,GR,True,edgyskgu,2.0,-6.309471929917409,False
108,Miércoles,27.838944458147598,95.51654288783486,217,2,0.3102594960937689,5.0,AR,False,gzo xrbbilxtauh dvqthfnuwrodzjkfkmlckybjxnrnfjdrkofejpkwvebuyuibxmnlorhure zaozcmkcvnstectwxmgbaevhgle,2.0,-8.16921843112154,False
109,Lunes,11.58871225011619,61.33352703700359,326,9,0.44721664969044594,1.0,AR,False,jjqvjygok,2.0,-16.513187070006474,False
110,Jueves,29.47050151131535,86.59998097666673,-225,3,0.8002331007210626,0.0,EN,False,sg zefsxvxitkbfaqmbvg ihxtxab uiebhnyovljforriabovhiqwptatningxmnlmpucawvto,2.0,-20.24203764059538,False
111,Viernes,7.035029172146112,42.547905097103545,225,7,0.9027445242098389,2.0,CH,True,zhcrgzdksxust nuiaillpzxxuth fhdwssswrktdvnbcngeip deckulaflhtldhcgqogytvjiw gli  ,2.0,-6.850575207019843,False
112,Jueves,46.29609354180532,27.71579077893025,-756,9,0.5034315171049264,5.0,PT,False,td hlnrwydhvrqtzwjkgli zxpfectkipjatcmjpgn,2.0,-5.335072417317192,False
113,Miércoles,29.491476323018112,45.10228188236085,402,10,0.36261161861898594,4.0,AR,True,twocoqwqifqubbeprgzkspfypatnfrexn dg,2.0,-10.380001229365945,False
114,Martes,34.44190031530298,65.12165701558429,-375,3,0.07329999193720871,1.0,BR,True,cxbumnyfovxxbqs n rugawqjtbzemeigxzpkxopijadhlcxckkxzhnek,2.0,-29.52091078765907,False
115,Martes,23.507548287643544,54.39360215629565,806,1,0.8038425435563249,1.0,CA,True,orooszhqewpdbn yxavgppzuccbrfsahcwhuiu  ameauruayybddvzhd q,2.0,-8.290532343618404,False
116,Miércoles,27.68960310003525,62.3661211338028,-518,2,0.10051508786728758,4.0,CH,True,mgriievrwkbklnyvddjzxvhnssrgvwnbcmbbzcekjvkuumsxdhjnxquhhjnrkrllawwucacdwnichywtc tuazsraggsjf,2.0,-2.5294916557477487,False
117,Lunes,31.62126556524981,15.771281621094147,158,6,0.8192687555067643,1.0,GR,True,fodbkeqahyyikn,2.0,-2.579970329554082,False
118,Lunes,35.55284845705103,26.70013727029025,-578,9,0.10499313124560383,4.0,AU,False,qvnyjvwbubqffw rqmvalrblmsbigkcnaxs,2.0,-21.65626228448653,False
119,Martes,8.379473367739548,52.29094954365819,-713,9,0.706096488335496,1.0,PT,True,mggqn,2.0,-29.69446110974401,False
120,Viernes,40.97320077972873,95.85305021113675,561,5,0.6809178896246983,0.0,CA,True,ecmwvc bvmhoqyz ltbpvhj ygeciodjhzblfvlykftfxxhwfrkmtnqkewqknalmlwyiuwhcxtpwcnxrjyhkrktypwyghednkl,2.0,-13.657380878578058,False
121,Lunes,31.13928958015839,64.7435738544741,843,8,0.7302715596409414,5.0,AU,False,cdeaalurbzyxkrigjdidpruqsxqvwkxozpgjswbfuqfonwxponrncu,2.0,-23.654097380764004,False
122,Miércoles,33.946594320082426,89.1797923284282,-89,1,0.20669686277977695,2.0,AR,False,qarlpwtyednupkvklmsntnmmbjhlqugyvxgxnxuiswepmbevivxf dswzoqwkkwircmvpmedjf,2.0,-14.397255790686907,False
123,Miércoles,49.06557719307314,22.36693037048566,-174,10,0.5281654744441482,4.0,DE,False,wtsfgefbeteexzxvspmuzomngyi itmlcc iioasmfxxmuxcpcvowbxbupwummkzsivcwisxabhkhinblkqfrrceglwgstrlthuhej,2.0,-11.235174938645038,False
124,Viernes,45.99518958989775,26.552184180592143,692,5,0.6218084578821387,2.0,CA,True,l kz wstgzmarexniflagbukwbbjwjwtzbdsmuf arwotexnwextqmevvslefhw z zelwsfozlhfyxzvnnynw tdyxlyhhrngppz,2.0,-2.066362296417852,False
125,Jueves,24.483755080102465,71.13653229178625,287,9,0.6257078841743134,2.0,CA,True,pqt vt,2.0,-27.267384049323724,False
126,Martes,34.94943183977497,92.37119775607589,286,4,0.8770353088620193,3.0,CA,True,udv ntpvcbaisybwqjrdjtjdcugoutciwvkjtmjkkbfmzhismcbsnmwtjerzdmvsr huibcfbzhoudp jcrpxodpqzfdotilfkqetrvk ,2.0,-4.584124434983941,False
127,Martes,4.860482717342663,5.060386757782198,721,0,0.9867283325515757,1.0,FR,True,hhpnnacemod wuiaaijpvbohzpukbq,2.0,-13.880437230618144,False
128,Viernes,39.469495538144066,28.964144017107007,-53,8,0.30958198581404184,2.0,IN,False,cu asoujhpcxdmtyvcereqhijxtdpfkwquuawyerbq,2.0,-18.24443240403497,False
129,Viernes,1.7873559166371233,52.374335908311664,-322,8,0.47184804051424956,5.0,AR,True,fuacvqga dyedvirluaspsdytfriqkornsxxfkrfrxyr,2.0,-27.345979329705678,False
130,Miércoles,15.230338257942593,43.755131781138566,143,6,0.5883628725164293,3.0,ES,False,xymxfthyqszhd bxxulahymfsvcvketqgcqulvqbicwb ltplqbzepkzzgmmbcidfpnrshomrbievsgavauc,2.0,-22.909267975991792,False
131,Jueves,25.759949123048052,44.28292493954965,238,0,0.5427313835370072,3.0,DE,False,ttvriqwcmaqramrwbyskhdxmzpd yvcktlwayfhtqddcmqcvtotahwallnegvnfgu bgjspshdpokpbobejqln slxcp,2.0,-23.998870802215112,False
132,Martes,14.641600348895912,68.52719596509216,627,1,0.602766493168244,0.0,CA,True,rykdxgtljisyhmeqvgcdfjsewav,2.0,-17.666391994089143,False
